STATION,year,month,PRCP_sum,TMAX_mean,TMIN_mean,TMEAN,ym
USW00003017,1999,9,1.2000000000000002,72.63333333333334,45.833333333333336,59.53333333333333,1999-09-01
USW00003017,1999,10,0.31,68.25806451612904,36.645161290322584,52.70967741935484,1999-10-01
USW00003017,1999,11,0.47,62.86666666666667,31.566666666666666,47.233333333333334,1999-11-01
USW00003017,1999,12,0.29,45.32258064516129,22.161290322580644,33.96774193548387,1999-12-01
USW00003017,2000,1,0.24,46.29032258064516,19.677419354838708,33.25806451612903,2000-01-01
USW00003017,2000,2,0.23,53.55172413793103,24.724137931034484,39.3448275862069,2000-02-01
USW00003017,2000,3,1.96,53.45161290322581,27.322580645161292,40.67741935483871,2000-03-01
USW00003017,2000,4,0.71,65.96666666666667,33.6,50.11666666666667,2000-04-01
USW00003017,2000,5,3.09,74.80645161290323,43.58064516129032,59.45161290322581,2000-05-01
USW00003017,2000,6,0.79,83.16666666666667,50.7,67.2,2000-06-01
USW00003017,2000,7,1.4200000000000002,92.41935483870968,60.935483870967744,76.96774193548387,2000-07-01
USW00003017,2000,8,3.06,89.29032258064517,59.645161290322584,74.6774193548387,2000-08-01
USW00003017,2000,9,1.52,78.5,48.63333333333333,64.13333333333334,2000-09-01
USW00003017,2000,10,0.52,64.0,37.0,50.74193548387097,2000-10-01
USW00003017,2000,11,0.61,40.56666666666667,17.233333333333334,29.2,2000-11-01
USW00003017,2000,12,0.27,41.87096774193548,14.612903225806452,28.516129032258064,2000-12-01
USW00003017,2001,1,0.78,41.87096774193548,18.129032258064516,30.193548387096776,2001-01-01
USW00003017,2001,2,0.64,39.357142857142854,17.178571428571427,28.535714285714285,2001-02-01
USW00003017,2001,3,1.1,51.193548387096776,28.258064516129032,40.0,2001-03-01
USW00003017,2001,4,1.2000000000000002,62.93333333333333,36.166666666666664,49.833333333333336,2001-04-01
USW00003017,2001,5,3.8,69.6774193548387,44.38709677419355,57.32258064516129,2001-05-01
USW00003017,2001,6,1.5300000000000002,84.2,54.46666666666667,69.6,2001-06-01
USW00003017,2001,7,4.76,90.6774193548387,62.70967741935484,77.03225806451613,2001-07-01
USW00003017,2001,8,0.71,87.19354838709677,59.70967741935484,73.54838709677419,2001-08-01
USW00003017,2001,9,1.0,81.5,52.03333333333333,67.0,2001-09-01
USW00003017,2001,10,0.08,65.96774193548387,36.935483870967744,51.74193548387097,2001-10-01
USW00003017,2001,11,0.72,54.03333333333333,27.7,41.1,2001-11-01
USW00003017,2001,12,0.14,43.45161290322581,19.903225806451612,31.903225806451612,2001-12-01
USW00003017,2002,1,0.48,41.516129032258064,17.032258064516128,29.580645161290324,2002-01-01
USW00003017,2002,2,0.32,47.607142857142854,19.535714285714285,33.464285714285715,2002-02-01
USW00003017,2002,3,0.53,48.354838709677416,19.225806451612904,33.87096774193548,2002-03-01
USW00003017,2002,4,0.22999999999999998,66.0,34.03333333333333,50.233333333333334,2002-04-01
USW00003017,2002,5,0.94,70.54838709677419,41.70967741935484,56.354838709677416,2002-05-01
USW00003017,2002,6,1.45,87.23333333333333,55.03333333333333,71.16666666666667,2002-06-01
USW00003017,2002,7,1.39,91.48387096774194,60.96774193548387,76.45161290322581,2002-07-01
USW00003017,2002,8,0.78,87.12903225806451,55.87096774193548,71.74193548387096,2002-08-01
USW00003017,2002,9,0.58,77.43333333333334,49.833333333333336,63.86666666666667,2002-09-01
USW00003017,2002,10,0.49000000000000005,56.41935483870968,31.387096774193548,44.774193548387096,2002-10-01
USW00003017,2002,11,0.24,49.46666666666667,25.5,37.8,2002-11-01
USW00003017,2002,12,0.05,46.645161290322584,20.580645161290324,33.83870967741935,2002-12-01
USW00003017,2003,1,0.03,51.74193548387097,22.032258064516128,37.096774193548384,2003-01-01
USW00003017,2003,2,0.47000000000000003,38.642857142857146,16.464285714285715,27.821428571428573,2003-02-01
USW00003017,2003,3,3.0500000000000003,51.806451612903224,27.93548387096774,40.16129032258065,2003-03-01
USW00003017,2003,4,2.22,63.5,37.333333333333336,50.666666666666664,2003-04-01
USW00003017,2003,5,1.91,70.09677419354838,44.935483870967744,57.774193548387096,2003-05-01
USW00003017,2003,6,3.95,74.3,49.93333333333333,62.5,2003-06-01
USW00003017,2003,7,0.54,93.0,60.774193548387096,77.12903225806451,2003-07-01
USW00003017,2003,8,1.24,88.54838709677419,58.83870967741935,74.0,2003-08-01
USW00003017,2003,9,0.26,74.36666666666666,44.233333333333334,59.56666666666667,2003-09-01
USW00003017,2003,10,0.08,70.58064516129032,39.58064516129032,56.16129032258065,2003-10-01
USW00003017,2003,11,0.05,48.86666666666667,23.5,36.4,2003-11-01
USW00003017,2003,12,0.12,46.54838709677419,18.548387096774192,32.70967741935484,2003-12-01
USW00003017,2004,1,0.23,45.45161290322581,18.193548387096776,32.03225806451613,2004-01-01
USW00003017,2004,2,0.21,41.93103448275862,19.75862068965517,30.586206896551722,2004-02-01
USW00003017,2004,3,0.14,61.96774193548387,30.741935483870968,46.645161290322584,2004-03-01
USW00003017,2004,4,1.76,59.56666666666667,35.36666666666667,47.7,2004-04-01
USW00003017,2004,5,1.2999999999999998,73.93548387096774,44.70967741935484,59.54838709677419,2004-05-01
USW00003017,2004,6,2.33,76.93333333333334,50.5,63.93333333333333,2004-06-01
USW00003017,2004,7,2.5100000000000002,85.0,56.645161290322584,70.93548387096774,2004-07-01
USW00003017,2004,8,2.84,82.38709677419355,54.03225806451613,68.45161290322581,2004-08-01
USW00003017,2004,9,1.9900000000000002,77.63333333333334,47.7,62.86666666666667,2004-09-01
USW00003017,2004,10,0.86,65.58064516129032,36.064516129032256,51.096774193548384,2004-10-01
USW00003017,2004,11,0.44999999999999996,49.03333333333333,25.3,37.3,2004-11-01
USW00003017,2004,12,0.04,48.32258064516129,21.35483870967742,35.12903225806452,2004-12-01
USW00003017,2005,1,0.37,44.935483870967744,19.967741935483872,32.774193548387096,2005-01-01
USW00003017,2005,2,0.02,49.07142857142857,22.428571428571427,35.92857142857143,2005-02-01
USW00003017,2005,3,0.59,52.935483870967744,25.903225806451612,39.645161290322584,2005-03-01
USW00003017,2005,4,2.45,58.96666666666667,33.8,46.6,2005-04-01
USW00003017,2005,5,0.71,71.54838709677419,42.41935483870968,57.25806451612903,2005-05-01
USW00003017,2005,6,3.99,81.13333333333334,50.833333333333336,66.16666666666667,2005-06-01
USW00003017,2005,7,0.27,94.51612903225806,60.806451612903224,77.96774193548387,2005-07-01
USW00003017,2005,8,1.33,86.41935483870968,56.70967741935484,71.56451612903226,2005-08-01
USW00003017,2005,9,0.07,83.2,51.1,67.15,2005-09-01
USW00003017,2005,10,2.16,65.41935483870968,38.483870967741936,51.95161290322581,2005-10-01
USW00003017,2005,11,0.48,57.5,27.466666666666665,42.483333333333334,2005-11-01
USW00003017,2005,12,0.35,43.064516129032256,17.225806451612904,30.14516129032258,2005-12-01
USW00003017,2006,1,0.28,51.61290322580645,23.225806451612904,37.41935483870968,2006-01-01
USW00003017,2006,2,0.15,46.107142857142854,15.678571428571429,30.892857142857142,2006-02-01
USW00003017,2006,3,0.56,52.32258064516129,24.451612903225808,38.38709677419355,2006-03-01
USW00003017,2006,4,0.67,68.06666666666666,34.93333333333333,51.5,2006-04-01
USW00003017,2006,5,0.94,76.48387096774194,44.16129032258065,60.32258064516129,2006-05-01
USW00003017,2006,6,0.12000000000000001,89.6,56.0,72.8,2006-06-01
USW00003017,2006,7,1.3699999999999999,90.74193548387096,61.70967741935484,76.2258064516129,2006-07-01
USW00003017,2006,8,1.13,87.2258064516129,58.41935483870968,72.8225806451613,2006-08-01
USW00003017,2006,9,0.84,73.2,44.6,58.9,2006-09-01
USW00003017,2006,10,1.03,62.58064516129032,36.354838709677416,49.46774193548387,2006-10-01
USW00003017,2006,11,0.34,54.833333333333336,26.1,40.46666666666667,2006-11-01
USW00003017,2006,12,1.21,41.96774193548387,21.35483870967742,31.661290322580644,2006-12-01
USW00003017,2007,1,0.55,31.806451612903224,9.806451612903226,20.806451612903224,2007-01-01
USW00003017,2007,2,0.36000000000000004,40.25,17.785714285714285,29.017857142857142,2007-02-01
USW00003017,2007,3,0.5700000000000001,59.225806451612904,32.87096774193548,46.04838709677419,2007-03-01
USW00003017,2007,4,2.6499999999999995,59.93333333333333,33.6,46.766666666666666,2007-04-01
USW00003017,2007,5,1.79,71.38709677419355,44.61290322580645,58.0,2007-05-01
USW00003017,2007,6,0.52,85.33333333333333,52.333333333333336,68.83333333333333,2007-06-01
USW00003017,2007,7,0.43,91.58064516129032,61.064516129032256,76.3225806451613,2007-07-01
USW00003017,2007,8,2.76,89.80645161290323,60.96774193548387,75.38709677419355,2007-08-01
USW00003017,2007,9,0.54,80.1,50.03333333333333,65.06666666666666,2007-09-01
USW00003017,2007,10,3.0300000000000002,68.16129032258064,38.83870967741935,53.5,2007-10-01
USW00003017,2007,11,0.2,55.56666666666667,27.166666666666668,41.36666666666667,2007-11-01
USW00003017,2007,12,0.6,38.193548387096776,15.129032258064516,26.661290322580644,2007-12-01
USW00003017,2008,1,0.08,40.064516129032256,15.741935483870968,27.903225806451612,2008-01-01
USW00003017,2008,2,0.18,47.44827586206897,20.379310344827587,33.91379310344828,2008-02-01
USW00003017,2008,3,0.14,53.16129032258065,25.903225806451612,39.53225806451613,2008-03-01
USW00003017,2008,4,0.32,61.63333333333333,30.6,46.11666666666667,2008-04-01
USW00003017,2008,5,1.56,70.70967741935483,40.96774193548387,55.83870967741935,2008-05-01
USW00003017,2008,6,0.73,83.9,50.93333333333333,67.41666666666667,2008-06-01
USW00003017,2008,7,0.24,93.70967741935483,61.483870967741936,77.59677419354838,2008-07-01
USW00003017,2008,8,4.03,85.06451612903226,57.774193548387096,71.41935483870968,2008-08-01
USW00003017,2008,9,1.04,75.96666666666667,47.53333333333333,61.75,2008-09-01
USW00003017,2008,10,1.4400000000000002,66.2258064516129,37.935483870967744,52.08064516129032,2008-10-01
USW00003017,2008,11,0.18,57.333333333333336,28.766666666666666,43.05,2008-11-01
USW00003017,2008,12,0.24,41.0,12.290322580645162,26.64516129032258,2008-12-01
USW00003017,2009,1,0.13,48.16129032258065,21.612903225806452,34.88709677419355,2009-01-01
USW00003017,2009,2,0.04,53.035714285714285,21.607142857142858,37.32142857142857,2009-02-01
USW00003017,2009,3,0.83,56.58064516129032,27.032258064516128,41.806451612903224,2009-03-01
USW00003017,2009,4,3.2199999999999998,58.93333333333333,32.9,45.916666666666664,2009-04-01
USW00003017,2009,5,1.3,71.96774193548387,46.0,58.983870967741936,2009-05-01
USW00003017,2009,6,4.86,77.7,51.13333333333333,64.41666666666667,2009-06-01
USW00003017,2009,7,3.56,83.96774193548387,56.45161290322581,70.20967741935483,2009-07-01
USW00003017,2009,8,1.14,85.54838709677419,55.064516129032256,70.30645161290323,2009-08-01
USW00003017,2009,9,0.74,78.03333333333333,48.86666666666667,63.45,2009-09-01
USW00003017,2009,10,1.36,54.67741935483871,31.129032258064516,42.903225806451616,2009-10-01
USW00003017,2009,11,0.49,56.4,28.8,42.6,2009-11-01
USW00003017,2009,12,0.45,36.38709677419355,11.870967741935484,24.129032258064516,2009-12-01
USW00003017,2010,1,0.07,42.96774193548387,17.64516129032258,30.306451612903224,2010-01-01
USW00003017,2010,2,0.3,39.67857142857143,18.535714285714285,29.107142857142858,2010-02-01
USW00003017,2010,3,0.7999999999999999,53.516129032258064,28.451612903225808,40.983870967741936,2010-03-01
USW00003017,2010,4,2.51,61.666666666666664,33.86666666666667,47.766666666666666,2010-04-01
USW00003017,2010,5,1.52,68.25806451612904,39.74193548387097,54.0,2010-05-01
USW00003017,2010,6,1.5999999999999999,84.06666666666666,53.63333333333333,68.85,2010-06-01
USW00003017,2010,7,3.7,89.3225806451613,59.516129032258064,74.41935483870968,2010-07-01
USW00003017,2010,8,1.05,88.58064516129032,59.03225806451613,73.80645161290323,2010-08-01
USW00003017,2010,9,0.06,84.8,49.13333333333333,66.96666666666667,2010-09-01
USW00003017,2010,10,0.54,69.6774193548387,40.903225806451616,55.29032258064516,2010-10-01
USW00003017,2010,11,0.49,52.56666666666667,23.966666666666665,38.266666666666666,2010-11-01
USW00003017,2010,12,0.22,48.87096774193548,19.64516129032258,34.25806451612903,2010-12-01
USW00003017,2011,1,0.61,42.193548387096776,17.677419354838708,29.93548387096774,2011-01-01
USW00003017,2011,2,0.42000000000000004,43.357142857142854,14.678571428571429,29.017857142857142,2011-02-01
USW00003017,2011,3,0.35,58.70967741935484,27.806451612903224,43.25806451612903,2011-03-01
USW00003017,2011,4,1.07,62.733333333333334,34.0,48.36666666666667,2011-04-01
USW00003017,2011,5,4.79,65.41935483870968,40.70967741935484,53.064516129032256,2011-05-01
USW00003017,2011,6,2.43,83.33333333333333,53.0,68.16666666666667,2011-06-01
USW00003017,2011,7,3.41,91.06451612903226,60.74193548387097,75.90322580645162,2011-07-01
USW00003017,2011,8,0.30000000000000004,92.6774193548387,61.32258064516129,77.0,2011-08-01
USW00003017,2011,9,0.8900000000000001,78.6,49.86666666666667,64.23333333333333,2011-09-01
USW00003017,2011,10,1.79,67.25806451612904,37.903225806451616,52.58064516129032,2011-10-01
USW00003017,2011,11,0.47000000000000003,54.13333333333333,24.833333333333332,39.483333333333334,2011-11-01
USW00003017,2011,12,0.78,38.483870967741936,14.806451612903226,26.64516129032258,2011-12-01
USW00003017,2012,1,0.26,50.32258064516129,21.64516129032258,35.983870967741936,2012-01-01
USW00003017,2012,2,0.8999999999999999,38.724137931034484,18.103448275862068,28.413793103448278,2012-02-01
USW00003017,2012,3,0.03,65.45161290322581,32.903225806451616,49.17741935483871,2012-03-01
USW00003017,2012,4,1.39,68.63333333333334,37.93333333333333,53.28333333333333,2012-04-01
USW00003017,2012,5,1.01,75.41935483870968,45.54838709677419,60.483870967741936,2012-05-01
USW00003017,2012,6,1.22,91.66666666666667,58.36666666666667,75.01666666666667,2012-06-01
USW00003017,2012,7,0.48,94.38709677419355,63.38709677419355,78.88709677419355,2012-07-01
USW00003017,2012,8,0.11,91.03225806451613,58.903225806451616,74.96774193548387,2012-08-01
USW00003017,2012,9,2.95,80.26666666666667,52.3,66.28333333333333,2012-09-01
USW00003017,2012,10,1.2200000000000002,62.193548387096776,35.87096774193548,49.03225806451613,2012-10-01
USW00003017,2012,11,0.27,58.43333333333333,28.533333333333335,43.483333333333334,2012-11-01
USW00003017,2012,12,0.27,44.193548387096776,18.806451612903224,31.5,2012-12-01
USW00003017,2013,1,0.31,44.645161290322584,16.032258064516128,30.338709677419356,2013-01-01
USW00003017,2013,2,0.77,43.285714285714285,16.857142857142858,30.071428571428573,2013-02-01
USW00003017,2013,3,1.47,50.74193548387097,24.64516129032258,37.693548387096776,2013-03-01
USW00003017,2013,4,0.0,,,,2013-04-01
USW00003017,2013,5,0.0,,,,2013-05-01
USW00003017,2013,6,0.0,,,,2013-06-01
USW00003017,2013,7,0.0,,,,2013-07-01
USW00003017,2013,8,0.0,,,,2013-08-01
USW00003017,2013,9,0.0,,,,2013-09-01
USW00003017,2013,11,0.12,,,,2013-11-01
USW00003017,2013,12,0.28,58.0,30.0,44.0,2013-12-01
USW00003017,2014,1,0.94,44.87096774193548,17.29032258064516,31.483870967741936,2014-01-01
USW00003017,2014,2,0.19,42.285714285714285,14.107142857142858,28.142857142857142,2014-02-01
USW00003017,2014,3,0.83,55.806451612903224,25.93548387096774,40.67741935483871,2014-03-01
USW00003017,2014,4,1.24,62.833333333333336,35.2,49.13333333333333,2014-04-01
USW00003017,2014,5,3.51,70.61290322580645,44.45161290322581,56.70967741935484,2014-05-01
USW00003017,2014,6,1.82,83.36666666666666,51.2,66.93333333333334,2014-06-01
USW00003017,2014,7,3.8499999999999996,88.3225806451613,60.61290322580645,73.45161290322581,2014-07-01
USW00003017,2014,8,2.73,83.80645161290323,57.354838709677416,69.38709677419355,2014-08-01
USW00003017,2014,9,1.79,78.9,50.6,64.13333333333334,2014-09-01
USW00003017,2014,10,0.52,69.51612903225806,40.67741935483871,54.54838709677419,2014-10-01
USW00003017,2014,11,0.76,50.56666666666667,21.833333333333332,36.2,2014-11-01
USW00003017,2014,12,0.5900000000000001,44.12903225806452,18.516129032258064,30.741935483870968,2014-12-01
USW00003017,2015,1,0.38,46.74193548387097,21.0,33.87096774193548,2015-01-01
USW00003017,2015,2,1.25,46.57142857142857,21.035714285714285,34.035714285714285,2015-02-01
USW00003017,2015,3,0.79,58.87096774193548,31.193548387096776,44.61290322580645,2015-03-01
USW00003017,2015,4,2.65,62.13333333333333,35.3,48.733333333333334,2015-04-01
USW00003017,2015,5,3.7600000000000002,63.29032258064516,42.74193548387097,52.41935483870968,2015-05-01
USW00003017,2015,6,2.5300000000000002,82.9,56.1,68.76666666666667,2015-06-01
USW00003017,2015,7,1.06,87.58064516129032,57.935483870967744,72.03225806451613,2015-07-01
USW00003017,2015,8,1.18,89.80645161290323,58.29032258064516,73.3225806451613,2015-08-01
USW00003017,2015,9,0.11000000000000001,85.23333333333333,53.53333333333333,69.0,2015-09-01
USW00003017,2015,10,1.76,70.09677419354838,42.806451612903224,56.03225806451613,2015-10-01
USW00003017,2015,11,2.13,51.233333333333334,25.666666666666668,38.13333333333333,2015-11-01
USW00003017,2015,12,0.71,40.903225806451616,17.903225806451612,29.806451612903224,2015-12-01
USW00003017,2016,1,0.5,43.45161290322581,20.129032258064516,31.06451612903226,2016-01-01
USW00003017,2016,2,0.48,52.241379310344826,23.448275862068964,37.6551724137931,2016-02-01
USW00003017,2016,3,1.1800000000000002,54.935483870967744,28.258064516129032,41.903225806451616,2016-03-01
USW00003017,2016,4,2.56,59.36666666666667,35.06666666666667,47.43333333333333,2016-04-01
USW00003017,2016,5,2.38,66.90322580645162,41.87096774193548,53.806451612903224,2016-05-01
USW00003017,2016,6,1.62,85.46666666666667,56.166666666666664,70.76666666666667,2016-06-01
USW00003017,2016,7,1.07,92.0,60.483870967741936,75.61290322580645,2016-07-01
USW00003017,2016,8,0.22,86.25806451612904,56.225806451612904,70.7741935483871,2016-08-01
USW00003017,2016,9,0.28,82.26666666666667,49.666666666666664,65.7,2016-09-01
USW00003017,2016,10,0.26,74.45161290322581,41.16129032258065,57.74193548387097,2016-10-01
USW00003017,2016,11,0.52,59.9,30.366666666666667,45.5,2016-11-01
USW00003017,2016,12,0.78,42.67741935483871,12.903225806451612,27.93548387096774,2016-12-01
USW00003017,2017,1,0.54,42.29032258064516,17.741935483870968,29.387096774193548,2017-01-01
USW00003017,2017,2,0.23,53.857142857142854,26.642857142857142,40.5,2017-02-01
USW00003017,2017,3,0.9,64.0,31.870967741935484,48.354838709677416,2017-03-01
USW00003017,2017,4,0.98,63.2,34.53333333333333,48.833333333333336,2017-04-01
USW00003017,2017,5,3.66,69.61290322580645,42.25806451612903,55.483870967741936,2017-05-01
USW00003017,2017,6,0.33,85.46666666666667,53.56666666666667,70.03333333333333,2017-06-01
USW00003017,2017,7,0.47,91.51612903225806,61.29032258064516,75.48387096774194,2017-07-01
USW00003017,2017,8,1.8599999999999999,85.6774193548387,57.25806451612903,70.35483870967742,2017-08-01
USW00003017,2017,9,1.26,78.96666666666667,51.266666666666666,64.73333333333333,2017-09-01
USW00003017,2017,10,0.96,64.51612903225806,35.70967741935484,50.193548387096776,2017-10-01
USW00003017,2017,11,0.29000000000000004,61.13333333333333,29.4,44.7,2017-11-01
USW00003017,2017,12,0.21000000000000002,48.29032258064516,18.032258064516128,33.096774193548384,2017-12-01
USW00003017,2018,1,0.54,49.16129032258065,20.129032258064516,34.03225806451613,2018-01-01
USW00003017,2018,2,0.31,44.42857142857143,15.357142857142858,29.714285714285715,2018-02-01
USW00003017,2018,3,1.02,58.516129032258064,26.838709677419356,42.74193548387097,2018-03-01
USW00003017,2018,4,0.86,63.166666666666664,32.46666666666667,47.9,2018-04-01
USW00003017,2018,5,1.86,75.41935483870968,47.41935483870968,60.74193548387097,2018-05-01
USW00003017,2018,6,0.43000000000000005,88.83333333333333,56.03333333333333,72.86666666666666,2018-06-01
USW00003017,2018,7,1.03,90.2258064516129,60.32258064516129,74.51612903225806,2018-07-01
USW00003017,2018,8,0.9299999999999999,86.80645161290323,58.03225806451613,71.74193548387096,2018-08-01
USW00003017,2018,9,0.18,82.73333333333333,52.8,67.23333333333333,2018-09-01
USW00003017,2018,10,0.99,61.54838709677419,36.806451612903224,48.67741935483871,2018-10-01
USW00003017,2018,11,0.35000000000000003,50.6,25.0,37.63333333333333,2018-11-01
USW00003017,2018,12,0.03,46.064516129032256,18.838709677419356,32.064516129032256,2018-12-01
USW00003017,2019,1,0.75,44.58064516129032,19.451612903225808,31.419354838709676,2019-01-01
USW00003017,2019,2,0.72,40.75,15.285714285714286,27.0,2019-02-01
USW00003017,2019,3,1.39,46.70967741935484,23.516129032258064,34.806451612903224,2019-03-01
USW00003017,2019,4,1.25,62.7,35.56666666666667,49.266666666666666,2019-04-01
USW00003017,2019,5,3.23,63.935483870967744,39.225806451612904,51.225806451612904,2019-05-01
USW00003017,2019,6,2.2399999999999998,80.1,51.166666666666664,65.2,2019-06-01
USW00003017,2019,7,2.42,91.06451612903226,60.38709677419355,75.12903225806451,2019-07-01
USW00003017,2019,8,0.5800000000000001,90.54838709677419,60.16129032258065,74.48387096774194,2019-08-01
USW00003017,2019,9,0.41000000000000003,85.46666666666667,53.2,68.83333333333333,2019-09-01
USW00003017,2019,10,0.91,58.483870967741936,28.93548387096774,44.12903225806452,2019-10-01
USW00003017,2019,11,1.31,49.7,22.666666666666668,36.36666666666667,2019-11-01
USW00003017,2019,12,0.3,45.29032258064516,22.06451612903226,33.29032258064516,2019-12-01
USW00003017,2020,1,0.14,48.0,21.129032258064516,34.41935483870968,2020-01-01
USW00003017,2020,2,0.88,39.89655172413793,16.344827586206897,28.120689655172413,2020-02-01
USW00003017,2020,3,1.26,55.96774193548387,29.0,41.935483870967744,2020-03-01
USW00003017,2020,4,0.54,61.13333333333333,31.366666666666667,46.766666666666666,2020-04-01
USW00003017,2020,5,1.65,74.96774193548387,44.225806451612904,59.45161290322581,2020-05-01
USW00003017,2020,6,0.71,87.73333333333333,54.36666666666667,71.83333333333333,2020-06-01
USW00003017,2020,7,0.95,92.35483870967742,60.70967741935484,75.70967741935483,2020-07-01
USW00003017,2020,8,0.35000000000000003,93.45161290322581,60.58064516129032,76.83870967741936,2020-08-01
USW00003017,2020,9,0.9299999999999999,80.66666666666667,50.2,65.03333333333333,2020-09-01
USW00003017,2020,10,0.26,66.29032258064517,33.38709677419355,50.0,2020-10-01
USW00003017,2020,11,0.5,58.7,28.666666666666668,43.7,2020-11-01
USW00003017,2020,12,0.5700000000000001,45.45161290322581,20.677419354838708,33.12903225806452,2020-12-01
USW00003017,2021,1,0.22,46.16129032258065,21.612903225806452,32.74193548387097,2021-01-01
USW00003017,2021,2,0.8,38.42857142857143,12.285714285714286,25.214285714285715,2021-02-01
USW00003017,2021,3,3.8,51.193548387096776,27.580645161290324,38.87096774193548,2021-03-01
USW00003017,2021,4,2.02,59.766666666666666,32.6,45.96666666666667,2021-04-01
USW00003017,2021,5,3.65,68.06451612903226,44.096774193548384,55.96774193548387,2021-05-01
USW00003017,2021,6,0.84,86.43333333333334,56.766666666666666,71.36666666666666,2021-06-01
USW00003017,2021,7,0.34,91.38709677419355,62.0,76.0,2021-07-01
USW00003017,2021,8,0.26999999999999996,90.64516129032258,60.16129032258065,75.09677419354838,2021-08-01
USW00003017,2021,9,0.28,83.93333333333334,53.6,68.93333333333334,2021-09-01
USW00003017,2021,10,0.08,69.25806451612904,38.61290322580645,53.354838709677416,2021-10-01
USW00003017,2021,11,0.06999999999999999,61.4,31.2,46.333333333333336,2021-11-01
USW00003017,2021,12,0.16,54.064516129032256,22.741935483870968,39.0,2021-12-01
USW00003017,2022,1,0.78,45.12903225806452,16.64516129032258,30.838709677419356,2022-01-01
USW00003017,2022,2,0.94,42.285714285714285,15.821428571428571,28.964285714285715,2022-02-01
USW00003017,2022,3,1.17,53.70967741935484,25.161290322580644,39.61290322580645,2022-03-01
USW00003017,2022,4,0.060000000000000005,64.66666666666667,31.766666666666666,49.43333333333333,2022-04-01
USW00003017,2022,5,2.59,71.70967741935483,41.96774193548387,57.225806451612904,2022-05-01
USW00003017,2022,6,0.5800000000000001,86.03333333333333,54.333333333333336,70.2,2022-06-01
USW00003017,2022,7,0.99,93.45161290322581,62.645161290322584,76.74193548387096,2022-07-01
USW00003017,2022,8,1.45,90.29032258064517,61.87096774193548,75.19354838709677,2022-08-01
USW00003017,2022,9,1.25,84.3,53.63333333333333,68.26666666666667,2022-09-01
USW00003017,2022,10,0.46,67.25806451612904,40.29032258064516,52.903225806451616,2022-10-01
USW00003017,2022,11,0.47000000000000003,48.733333333333334,22.533333333333335,35.46666666666667,2022-11-01
USW00003017,2022,12,1.18,44.61290322580645,14.0,30.096774193548388,2022-12-01
USW00003017,2023,1,1.25,34.32258064516129,15.741935483870968,25.70967741935484,2023-01-01
USW00003017,2023,2,0.25,43.25,18.964285714285715,30.392857142857142,2023-02-01
USW00003017,2023,3,0.49,49.096774193548384,22.70967741935484,35.645161290322584,2023-03-01
USW00003017,2023,4,0.8,63.266666666666666,32.233333333333334,47.46666666666667,2023-04-01
USW00003017,2023,5,5.529999999999999,71.74193548387096,47.0,58.45161290322581,2023-05-01
USW00003017,2023,6,6.1000000000000005,75.6,52.7,63.733333333333334,2023-06-01
USW00003017,2023,7,2.1,87.96774193548387,59.806451612903224,73.06451612903226,2023-07-01
USW00003017,2023,8,0.93,88.25806451612904,60.096774193548384,73.3225806451613,2023-08-01
USW00003017,2023,9,0.67,83.7,52.333333333333336,67.46666666666667,2023-09-01
USW00003017,2023,10,0.52,67.48387096774194,37.45161290322581,52.225806451612904,2023-10-01
USW00003017,2023,11,0.18,57.6,28.866666666666667,42.9,2023-11-01
USW00003017,2023,12,0.12000000000000001,50.45161290322581,24.322580645161292,37.16129032258065,2023-12-01
USW00003017,2024,1,0.28,41.774193548387096,14.548387096774194,28.032258064516128,2024-01-01
USW00003017,2024,2,1.46,50.62068965517241,24.620689655172413,37.689655172413794,2024-02-01
USW00003017,2024,3,1.6500000000000001,55.354838709677416,27.516129032258064,41.516129032258064,2024-03-01
USW00003017,2024,4,3.2800000000000002,63.9,37.1,50.333333333333336,2024-04-01
USW00003017,2024,5,1.7,70.61290322580645,43.16129032258065,56.83870967741935,2024-05-01
USW00003017,2024,6,0.36,90.06666666666666,57.46666666666667,73.53333333333333,2024-06-01
USW00003017,2024,7,1.1,91.6774193548387,59.645161290322584,75.54838709677419,2024-07-01
USW00003017,2024,8,0.9199999999999999,90.61290322580645,60.58064516129032,74.80645161290323,2024-08-01
USW00003017,2024,9,1.24,85.5,54.5,69.73333333333333,2024-09-01
USW00003017,2024,10,0.11,75.09677419354838,43.193548387096776,58.774193548387096,2024-10-01
USW00003017,2024,11,1.98,49.733333333333334,26.633333333333333,38.2,2024-11-01
USW00003017,2024,12,0.04,53.74193548387097,25.096774193548388,39.25806451612903,2024-12-01
USW00012839,1996,6,11.620000000000001,89.875,75.5,82.6875,1996-06-01
USW00012839,1996,7,5.25,90.48387096774194,78.45161290322581,84.46774193548387,1996-07-01
USW00012839,1996,8,5.55,89.74193548387096,76.45161290322581,83.09677419354838,1996-08-01
USW00012839,1996,9,7.21,89.8,76.53333333333333,83.16666666666667,1996-09-01
USW00012839,1996,10,10.1,84.0,72.83870967741936,78.41935483870968,1996-10-01
USW00012839,1996,11,0.6900000000000001,80.36666666666666,68.13333333333334,74.25,1996-11-01
USW00012839,1996,12,1.04,78.03225806451613,62.354838709677416,70.19354838709677,1996-12-01
USW00012839,1997,1,1.71,76.25806451612904,60.225806451612904,68.24193548387096,1997-01-01
USW00012839,1997,2,1.57,80.85714285714286,67.67857142857143,74.26785714285714,1997-02-01
